group_id	review_text	rating	category
1d21FqBXngcML-lq0CjFKA	Top notch is an understatement for these guys . I waited a week to post a review to see if anything would come about after the detail and even my fender walls are still darker than from the factory . Definitely using heir expertise again in the future . Thanks Fernando ! ! ! ! ! On top of the detailing , they could even come to your house for a weekly wash . Awesome awesome service with Clean and Neat .	5.0	business
1d21FqBXngcML-lq0CjFKA	These guys are professionals . Showed up right on time very personable . Even all of their equipment was spotless . Have Fernando and his crew come out to detail your ride you will not be disappointed . I highly recommend them .	5.0	business
1d21FqBXngcML-lq0CjFKA	These guys will definitely be used again .... polite ... prompt ... and did a wonderful job ! They even could fit me in on the same day . They arrived in professional and clean clothing . They went thru every single part of my truck . It looks like a brand new truck ! ! !	5.0	business
1d21FqBXngcML-lq0CjFKA	Excellent work ! professional service , showed up on time , did a great job cleaning and polishing both cars , inside and out . He took extra care detailing my classing Mustang which I appreciate . I would recommend Clean and Neat ! Job well done .	5.0	business
1d21FqBXngcML-lq0CjFKA	Fernando rocks .... was prompt professional and did a great job on my car ... this is the first time I have used a mobile detail service , and I will DEF use them again in the future	5.0	business
1d21FqBXngcML-lq0CjFKA	just drove the car in the daytime , these guys were trying to get done too quick , front and side windows smeared , dash still has dust on it and you can see where they wiped it and missed dust . Overall nice job but a little sloppy here and there	4.0	business
1d21FqBXngcML-lq0CjFKA	Had both of my cars detailed , these guys are amazing ! My cars look like I just pulled them off the lot . Extremely professional and they even came to my work to do one of the cars and to my house to do the other . I will be recommending them to all my friends and family !	5.0	business
1d21FqBXngcML-lq0CjFKA	Quick , on time and amazing interior cleaning service . From the moment they took the keys to clean the car , to the finished vanilla berry scent , Joey and Andrew demonstarted excellent customer service with results that excelled my expectations . Definitely hiring them for all future interior cleaning . Thank you so much for your hard work , it is appreciated .	5.0	business
1d21FqBXngcML-lq0CjFKA	I researched several car detailing companies and liked the detailing packages that Clean And Neat offered . Fernando and his two employees came out and went right to work . What was most impressive is that they bring their own water and generators vs using your water and electricity . Overall , very happy with the way things look . Will certainly use them again	5.0	business
1d21FqBXngcML-lq0CjFKA	Ignore any negative reviews ! These guys are amazing ! I have a 2014 Ford Focus ST and I regularly get car washes but never have I had a full detail like this . They made my car look brand new !	5.0	business
1d21FqBXngcML-lq0CjFKA	Showed up on time . Courteous . The interior of my car looks 100 percent better . It 's 5 years old , tan interior , lots of stains with 3 kids . They made it look nice again . Thank you !	5.0	business
1d21FqBXngcML-lq0CjFKA	C and N is a Class Act ! Professional , detailed and courteous . Chris and Fernando came to my house , on my time , on the weekend and gave my cars a phenomenal mobile makeover . Fellas , you have a customer for life . Truly a five star experience !	5.0	business
1d21FqBXngcML-lq0CjFKA	I contacted Clean & Neat first thing in the morning for an urgent interior cleaning after an unfortunate sick child incident . They were able to have someone out to my work and cleaning my car about 4 hours after I initially contacted them . They were fast and efficient and did a solid job of cleaning up the interior . Oscar was personable and completely professional throughout . I will definitely be using them again . I would recommend Clean & Neat to anyone looking to get their car cleaned !	5.0	business
1d21FqBXngcML-lq0CjFKA	My car looks brand new ! I 'd forgotten how good the interior could look . They did such a great job . They showed up to my house on time , took their time and did it right . I never heard a peep out of them for 2 hours then it was like poof ! Brand new car ! Smells so clean , and not in a perfumy cover up way . It smells and looks very clean and fresh . Never going anywhere else for mobile detailing . I instantly love my car again . Thank you ! ! !	5.0	business
1d21FqBXngcML-lq0CjFKA	My husband and I went here and we got great customer service . We receive the $ 3 Car Wash and it did not wash as good as we expected but the manager was kind enough to allow us to go through and even gave us an upgrade for free . Great place great location glad we went here .	5.0	business
1d21FqBXngcML-lq0CjFKA	I sent a message through Yelp early in the morning and Fernando replied to me very quickly . I needed a same day appointment and as luck would have it , he got a cancelation and was able to come . He arrived with professional supplies and two additional staff who were also friendly and they got right to work . My car ( mobile garbage can on wheels ) was terribly dirty and you should see it now ! It 's amazing . We are heading to the dealership to trade it in and the car looks great !	5.0	business
1d21FqBXngcML-lq0CjFKA	Clean and Neat came to my workplace in the morning , found my parking spot faster than I usually can , and texted me they were ready to start . After a few hours I came back to a completely different car . The guys removed 4 years of kid-gunk - goldfish crackers , sand from the playground , crumbs , legos - and made it look like new again . Better , actually since now it has protection on it . The di-ionized water dries without any residue , so this car is as clean as it gets . Highly , HIGHLY recommended . Best price , too .	5.0	business
1d21FqBXngcML-lq0CjFKA	We have used this car cleaning and detailing service several times and they consistently do a great job . Scheduling appointments is super easy online . They show up on time , are dressed in a uniform so you know who they are when they arrive . They are always very courteous and professional . We will definitely continue to use their service !	5.0	business
1d21FqBXngcML-lq0CjFKA	Was very disappointed that they contacted me right away but even after asking for my phone number to further contact me to get appointment set up never heard from them .	1.0	business
1d21FqBXngcML-lq0CjFKA	Fast and fantastic ! Emailed Clean and Neat in the morning and within 10 minutes received a message back . About an hour later they were in my driveway cleaning my car . Leather looks fantastic !	5.0	business
1d21FqBXngcML-lq0CjFKA	Excellent communication , prompt , did a FANTASTIC job on my RAV4 , she looks better then new ! ! What a wonderful convenient service , thank you ! !	5.0	business
1d21FqBXngcML-lq0CjFKA	I had stains on my seats , coca cola stuck in my cup holders , etc ... these guys had my car looking better than when I bought it after they were done . Everyone who gets in my car says it smells like fresh laundry and they want to get theirs done now too . It still catches me off guard when I get in my car lol	5.0	business
1d21FqBXngcML-lq0CjFKA	My car looks a thousand times better ! I 'll definitely have Henry come out again soon . Thank you for going the extra mile to do an amazing job ! ! !	5.0	business
1d21FqBXngcML-lq0CjFKA	I was expecting a little more work from them for what I paid . The car had some water stains from the sprinklers but they said that they were not able to eliminate those . The rest of the job was ok	3.0	business
