group_id	review_text	rating	category
0HSY1jGtyFuETZwaJN6rQQ	I just got delivery from this place because I heard positive reviews about their food . This food is delicious ! ! It 's very hard to find food Chinese food . The low mein and orange chicken is awesome along with the chicken fried rice . The delivery lady was so sweet and courteous as well . The food was so hot when it got here too . Definitely ordering from here from now on . : ) I wish I would have found it sooner !	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	Not even the fortune cookie was good ! I paid about $ 8 for rice and vegetables . My egg drop soup consisted of Campbell 's soup . That 's it . I mean , this place reminds me I really need to take up cooking because , I just got robbed . The only reason I have it two stars is because it 's local . Other than that , I came here to eat rice , peanuts , and Campbell 's soup . Dammit !	2.0	business
0HSY1jGtyFuETZwaJN6rQQ	Pretty close to the best crab puffs I have ever had . The delivery was supposed to take 30 minutes according to what they quoted me , it took 60 minutes . The chicken was soggy and dry , overcooked chicken with under fried breading . I asked them to make it " extra , extra , extra , extra , super duper spicy. as spicy as you can make it " and it was the most bland tasting breaded chicken I have had and not even close to spicy . The lo mien was spicier than the GT 's chicken.I would go back if I only wanted crab puffs but that 's it .	2.0	business
0HSY1jGtyFuETZwaJN6rQQ	Although Hunan express took our delivery order 20 minutes before they closed , the food was half an hour late ( after their 35 minute delivery estimate ) . The food was amazingly crappy . I ordered the Bok Choy Chicken , which was almost decent . My boyfriend ordered the Orange Chicken , which definitely made me want to throw up , first bite . Both were hugely lacking flavor .	1.0	business
0HSY1jGtyFuETZwaJN6rQQ	Not impressed at all ! Rice is under cooked , crab puffs were inconsistent ; either huge and super cheesy , or a tiny folded crisp . Shrimp tasted weird . The delivery guy kind of spilled the sauce so the bottom of the bag was drenched . Delivery speed was mediocre . Don 't think I 'll order from here again unless I 'm desperate .	1.0	business
0HSY1jGtyFuETZwaJN6rQQ	Love their food and hands down the best eggrolls I 've ever had . For a while there I was buying them by the dozen . Wish they delivered to Chandler .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	Ordered delivery to the hotel and it came earlier than expected . It 's hot and delicious . It 's also filled to the top . An order for one can feed 3 people . I 'm so happy I took a chance on them not knowing the area . I 'll remember and order again when I 'm the area .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	Don 't order here unless you have TWO hours to wait for delivery . This " restaurant " is affiliated with GrubHub and they don 't even bother notify them of delays . After several calls with GrubHub I called Human Express and was told " We very busy ! " I am HAPPY a little business is doing so well . Our food finally arrived literally two hours later without any apology . " Adequate food " is generous . If you are wanting quick delivery this isn 't it !	1.0	business
0HSY1jGtyFuETZwaJN6rQQ	My boyfriend and I went to Hunan after trying a few chinese places in Chandler . When we called the lady didnt speak very good english so we knew this place would be authentic . It definately was authentic ! ! ! We are very very satisfied with everything ! Ive uploaded some pictures we ordered 3 combos and 2 sides . Cheap , Huge amounts ( as shown in pictures ) and service was kind and satifactory .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	The food was very good American Chinese food and the owners were very nice . I can read chinese so I 'd appreciate knowing the names if dishes in Chinese before i ordered .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	I love this place ! The absolute best deal for your money ! The prices reasonably and surprisingly low for the amount of food you Get ! I can 't believe I just found them when they have been in business over 20 years !	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	The first time I went here , I had a decent meal . I had the Hunan special chicken and it wasn 't bad . I visited again today and was very disappointed . I had the sweet and sour chicken combo today . The egg roll and wontons were okay . I believe I can make better hot and sour soup . The chicken was of very poor quality . I bit into a bad piece with gristle and cartilage . It wasn 't as crispy as I like it either . I won 't be going here again .	1.0	business
0HSY1jGtyFuETZwaJN6rQQ	Not pretending to be anything that it 's not . The owner and perhaps two of his family members we 're more than a trifle stunned when I said that I would be eating in the establishment .	3.0	business
0HSY1jGtyFuETZwaJN6rQQ	Very crispy General Tso 's chicken , big servings , and reasonable prices . Take out was fresh and hot , I 'll be back ... wasn 't crazy about crab puffs tho	4.0	business
0HSY1jGtyFuETZwaJN6rQQ	Made the mistake of ordering some soup from these clowns using Grub Hub . So , an hour later the delivery guy ( some kid ) knocks on the door with the soup , but he doesn 't have any change for a twenty . So , I tell the kid that when he 's making deliveries he needs to have change for a twenty , and you what the kid tells me ? He says ; " GO F * CK YOURSELF " and walks aways with the soup . NIce .....	1.0	business
0HSY1jGtyFuETZwaJN6rQQ	Ordered party trays for company party yesterday for 70 + people . Nothing but great service from here . From delivery on time to lots and lots of food ! We even have a lot extra to feed additional 20 + people . Price is very reasonable . Will definitely order more in the future !	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	I hate leaving disappointing reviews . The food was bland and not worth the $ 20 I paid . It took about 1 hour and 15 minutes for the food to arrive and I live 3 miles down the road . Kung Pao chicken was not spicy and bland , pepper beef had absolutely no flavor and didn 't look great when it arrived , and egg drop soup was more like chicken noodle soup and did not have the same flavor I 'm used to . I was craving Chinese food but I was pretty disappointed when it arrived . The delivery guy was super sweet though so I feel bad about the negative review .	2.0	business
0HSY1jGtyFuETZwaJN6rQQ	Love the food . The freshest time to go is between the hours of 4-6 . After that I had a couple of run ins with not so fresh chicken . The sweet and sour chicken is my highest recommended dish . I	4.0	business
0HSY1jGtyFuETZwaJN6rQQ	You know what ! ? I have been going to this hole-in-the-wall Chinese take-out place for about 10 years now and its time to give it its due . I have pretty much only ordered one dish because there is no reason to order anything else here ..... The Hunan Chicken . In the 10 years some things have remained very constant : 1 . The owner is very friendly and is always working . 2 . This dish is always consistent and tasty. and 3 . They are very quick and cheap . What more is there ? I 'm going 5-star just based off of that .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	We have been dining here for about a handful of years . More often than not , this mum and pop shoppe 's been consistent with delivering great customer service ... And food that are tastier than Panda Express ! No . This place is not perfect for everybody . However , this works for us - price , location , customer service , consistency , and food variety ! ^ _ ^	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	Very good place to eat .. I go here atleast 3 times a week and the owners are very good people , they always interact with their customers . I pretty much know the owners and everytime I go there they already know what I want . I highly recommend this place .	5.0	business
0HSY1jGtyFuETZwaJN6rQQ	I ordered food off of grubhub , and it was suppose to arrive almost 30minutes ago and they forgot my drink I called to ask where it was the person who answered male was rude and hung up after he hurriedly said they 're on way . And the male who delivered couldn 't seem to be bothered before I could ask for my drink he ran back into his very expensive mustang where someone was waiting for him . I am astounded	1.0	business
